1.8445563	-1.5203882	1.0913723	0.9021229	-0.98516977	-1.3099645	0.5285966	1.5424976	0.3514501	0.32495433	0.5995664	-1.0360532	-0.30313045	0.0564929	-0.5920004	0.9417353
1.3177979	-0.87109536	0.95733446	-0.6082539	-0.3228467	-0.43450484	-0.08720932	0.19804277	0.8504627	0.49695006	0.71150196	0.06750622	0.4683581	-0.26658294	-1.3837563	0.2523667
0.9701749	-0.35850447	0.6007937	-0.36851442	0.2982323	-0.4378687	0.25812972	-0.03220276	0.9397817	0.5929817	0.337521	0.7046595	0.03910643	-0.2695961	-0.6535383	-0.3321984
0.26159626	-0.40597183	-0.18859345	0.068725266	-0.29362512	-0.18399416	0.041237783	0.34602857	-0.13705923	-0.19134502	-0.17458484	-0.32438338	-0.21318656	0.227163	-0.018732449	0.13320228
0.29731718	0.26855278	0.19501913	0.64465845	1.0981786	-0.83151567	1.1672921	0.4820976	0.5279143	0.35181007	-0.3552091	0.6327839	-0.9123385	0.06015617	0.3691085	-1.0551754
0.09038804	0.31340736	0.5846586	-0.041533835	0.3254092	0.23029134	0.2139735	-0.6245856	0.6233188	0.8178586	0.60802317	0.7070942	0.21853113	-0.79667336	0.12549183	-0.38809216
0.23521553	-0.0044676205	0.43949807	0.1656591	0.009580734	-0.1439249	0.13000722	0.018235331	0.22323756	0.3799615	0.25881407	0.056436315	0.05912963	-0.25449985	-0.09918448	0.008010681
-1.0570238	0.89304864	-0.54210985	1.2262596	0.04553098	0.24614769	0.477023	0.36700827	-0.7487435	-0.40271655	-0.5608017	-0.622604	-0.70535135	0.41839212	1.3227248	0.114872344
-0.28996575	0.027820671	-0.09374442	0.37640122	-0.33519468	0.22230218	-0.14821668	0.12735143	-0.4373509	-0.13162883	0.04606044	-0.47130084	0.017394323	0.062119853	0.43441162	0.37806466
-0.20216405	-0.6121695	0.076304086	-0.198315	-1.5016568	0.784005	-1.0526336	-0.076211	-0.79157376	-0.33534402	0.591118	-1.3270267	0.7906355	-0.072126724	-0.08791534	1.5972389
