-0.0723262	-0.020207364	-0.015901592	0.035596114	0.006816707	0.075778954	-0.033507053	-0.0667416	0.047759626	0.021083258	0.031102756	0.01754445	-0.056303017	-0.05160352	-0.06514453	0.0022365958
-0.082193464	-0.12288082	-0.008554711	0.021060448	-0.034970272	0.1262245	0.028884724	-0.05003497	0.05961069	0.023603838	0.038686845	0.0068924697	-0.08389303	-0.02653716	-0.038819358	0.024298266
-0.11638698	-0.15855826	0.06571659	0.13535523	-0.03652626	0.19639526	-0.028640186	-0.09763344	0.034014236	0.12554598	0.02609176	0.0063398187	-0.18046579	-0.081563726	-0.13182628	-0.07634418
0.27468374	0.4160055	-0.18859915	-0.25498155	0.22806567	-0.37279746	-0.17131348	0.3916785	-0.08025608	-0.024603354	-0.24562858	-0.09927692	0.3461544	0.38100782	0.28175208	0.2648481
0.022109598	-0.0022947388	-0.031288754	-0.016891334	0.013410918	-0.013348504	-0.07602238	0.069942266	-0.076184705	-0.00030806824	-0.053810142	-0.020703133	0.020353457	0.039381932	0.024221895	0.0034386152
0.020002177	-0.038582563	0.021098616	-0.017848838	0.016404618	-0.026349405	-0.075276695	0.04956615	0.012491759	-0.0020829465	-0.01940427	-0.0068852003	-0.019604012	-0.013431112	-0.022933107	-0.015338672
0.23307838	0.35202566	-0.19550152	-0.25483593	0.20284168	-0.36800146	-0.18468688	0.33865678	-0.16825491	0.0989878	-0.22941926	-0.15650992	0.36231363	0.36969742	0.32840678	0.22875515
-0.049601484	-0.023545593	-0.028687924	0.055330254	-0.019638276	-0.02240828	-0.005230353	-0.051835433	0.07569224	-0.0513381	0.037544183	0.064181164	0.031096896	0.03570319	0.0014765732	0.04060323
0.23230201	0.31282946	-0.17553735	-0.21113172	0.17675498	-0.3242004	-0.16017601	0.2951453	-0.11122084	0.051165704	-0.2331555	-0.1691838	0.27912137	0.2535831	0.25786775	0.23538497
0.018369963	-0.050273992	-0.011313365	-0.027603878	-0.010207001	0.055682752	0.044564974	-0.027034773	0.028652295	0.023427665	0.017593917	-0.042149294	-0.029253805	0.016442113	0.015284363	-0.028582556
0.2692386	0.354915	-0.2133839	-0.28133294	0.20359014	-0.33503416	-0.22471529	0.3149587	-0.15436254	0.12058655	-0.23842548	-0.16785195	0.4043067	0.33191448	0.28394675	0.22536422
-0.05994813	-0.10469427	0.04505557	0.037910957	-0.05967151	0.09793703	-0.0064337826	-0.10165604	0.06281842	0.05944302	0.03287328	0.069869034	-0.09533745	-0.06275771	-0.08260581	-0.05444061
0.15539351	0.21522199	-0.16199136	-0.11837261	0.13843662	-0.24863014	-0.12589999	0.2023958	-0.066758074	-0.07567661	-0.17489047	-0.016994173	0.19172718	0.21165542	0.15051384	0.17088448
-0.24237958	-0.28612453	0.13969222	0.21950457	-0.18476667	0.3136278	0.1268855	-0.21334916	0.0951342	0.06455401	0.1620389	0.03917423	-0.2542422	-0.2636547	-0.20096056	-0.22251564
-0.031421907	-0.04646477	-0.028480431	0.023539139	-0.027135152	-0.030512394	-0.022454318	-0.0034388816	-0.08518219	0.096660666	0.020361507	-0.045001645	0.038220253	0.00014699079	-0.012339198	-0.052403238
0.003504623	0.023417696	0.020374151	-0.043911524	0.024436466	-0.03478733	-0.0657156	0.017328648	-0.011025001	0.07892888	-0.07099749	-0.01679255	-0.01897372	0.044492234	0.028386867	-0.007516909
-0.049951196	-0.05191688	0.1053259	0.089911856	-0.061947472	0.08340598	0.111015216	-0.066305354	0.10847527	-0.105570674	0.11463479	0.076707445	-0.042440798	-0.057804298	-0.073318884	-0.060067303
0.07082439	0.08354483	-0.004358574	-0.016339775	0.047625087	-0.050420873	0.056403425	0.051499587	0.08013561	-0.1610582	0.012472852	0.059588797	0.0493815	0.07759349	0.061335012	0.07959891
0.12582392	0.16521072	-0.17265193	-0.16295896	0.15574037	-0.19054762	-0.12235075	0.17012148	-0.061537698	-0.035984166	-0.13558531	-0.08895885	0.15642945	0.1538247	0.20608385	0.13211855
-0.023940824	-0.03192344	-0.028066216	-0.004832339	-0.0008617868	0.012463695	0.0016386576	-0.06608768	-0.025203755	0.08226732	-0.031797796	0.017817015	0.0004993575	-0.09417138	-0.037599273	-0.007493132
0.04804311	0.08427241	-0.061869122	-0.076516174	0.055113144	-0.08418	-0.092635356	0.11633665	-0.15111136	0.083176896	-0.058448385	-0.057918716	0.07541405	0.12212323	0.110080436	0.061727777
0.0061531346	0.008871904	0.05386689	0.040962927	-0.0019901125	0.0011639113	0.018937247	-0.070409164	0.12004442	-0.14437099	0.0106944535	0.058281127	-0.051118586	-0.0091375755	-0.01684965	-0.05188935
-0.022851476	-0.018622119	-0.032779157	0.009540761	-0.023924803	-0.035257436	-0.054381553	0.000103821454	-0.004045801	0.0851144	-0.043024212	0.010501582	-0.0286565	-0.03190118	0.030482223	-0.012864106
0.17649575	0.33613968	-0.26215047	-0.26248017	0.25393754	-0.24850467	-0.2376941	0.28357813	-0.27305174	0.23118858	-0.2782174	-0.17136852	0.2674642	0.3422911	0.2857106	0.2723617
-0.08926058	-0.029634587	0.02906511	-0.03324148	-0.039857123	0.0020596676	-0.010742797	-0.019502796	-0.015730921	0.11815013	0.0060467278	0.0026453896	-0.052802492	-0.056357678	-0.024966182	0.032189734
-0.005947862	-0.04426042	0.07124678	0.06421314	-0.05309733	0.041925658	0.1431283	-0.025812602	0.1492021	-0.17457955	0.035861433	0.11211705	-0.055468906	-0.10742791	-0.045503873	-0.0773478
-0.038185544	-0.02287473	0.021393443	0.01798495	0.043599255	0.03909912	0.019066377	-0.022106867	-0.029006902	0.046531055	0.027498607	0.0031626234	0.0019392507	0.036050238	0.04827292	0.044292588
-0.05759521	-0.028736835	0.05746853	0.0344183	-0.0676161	0.07711165	-0.004673483	-0.05336893	-0.040911388	0.083684765	-0.009936209	0.011479682	-0.08126307	-0.063085705	-0.025585435	-0.06755958
-0.11383021	-0.10473096	0.10068067	0.06266896	-0.090526216	0.082529746	0.105433166	-0.10097423	0.122816496	-0.13755944	0.08669852	0.048333272	-0.075393125	-0.07902747	-0.07897111	-0.062053155
0.2224898	0.22827657	-0.18750356	-0.18452235	0.16331355	-0.22683029	-0.105764806	0.30802083	-0.083724454	0.02562629	-0.20578432	-0.14954662	0.23829901	0.2103507	0.17835198	0.2691856
0.09557232	0.10849792	-0.020578455	-0.05629165	0.036813762	-0.08658157	-0.006310728	0.086087056	0.09382092	-0.093151785	-0.044506814	0.039149836	0.16526116	0.09182318	0.1310232	0.066059284
0.26529032	0.421554	-0.29823098	-0.31630453	0.2878848	-0.38781488	-0.31374595	0.3840081	-0.21150626	0.15508513	-0.3011274	-0.19981328	0.3581668	0.32296318	0.32638863	0.28815252
0.23399955	0.21807642	-0.25798905	-0.2667614	0.23622666	-0.2482137	-0.26639622	0.25911593	-0.20321402	0.23647219	-0.26268262	-0.14887118	0.25280407	0.20198806	0.22156416	0.27344647
-0.09267193	-0.13613611	0.06409266	0.082051896	-0.09527357	0.12998967	-0.009007595	-0.1200243	-0.046192765	0.12180337	0.07190087	-0.021407781	-0.08232647	-0.10651208	-0.1198172	-0.14724839
-0.13817102	-0.07064178	0.06840808	0.04288079	-0.049232367	0.13726908	0.092536144	-0.056189515	0.06280968	-0.096729025	0.04109752	0.017711153	-0.064077504	-0.116336524	-0.12651698	-0.05106579
0.03268188	0.08467275	-0.027301962	-0.032284487	0.07330878	-0.03708745	-0.061525296	0.037438408	-0.051977776	0.033052564	-0.08299606	0.017136402	0.02248588	0.013931896	0.06745124	0.015296002
0.14373423	0.08512809	0.025466148	-0.020990161	0.044584118	-0.11717123	0.06715846	0.11804546	0.11834345	-0.2706148	0.039029088	0.06005692	0.020067193	0.059546217	0.08174863	0.116341434
-0.09723368	-0.13221113	0.042325683	0.090005115	-0.09029737	0.14544047	-0.012321049	-0.08383099	0.05065206	0.06548331	0.010919179	0.04722972	-0.05935348	-0.07051281	-0.11314037	-0.027882898
0.03859411	-0.019797882	0.04603386	-0.020868639	-0.024604078	0.057511207	0.021640379	-0.049693707	0.02676408	-0.059335366	-0.013616732	-0.024440246	-0.009314502	-0.041596033	-0.017139181	-0.02098356
0.0802441	0.013801028	-0.022111107	0.009961607	0.040976137	-0.06338565	-0.017177582	-0.013790138	0.03489854	-0.13161346	-0.043599006	-0.009640283	-0.01661315	0.021913473	0.06276187	-0.0035479509
-0.027228361	-0.018194458	0.055174224	-0.0032684067	-0.011633596	0.031631917	-0.0010647004	-0.014176207	-0.00018295101	-0.06932227	-0.015475244	-0.03466771	-0.017587533	-0.036932565	0.0103538055	0.029148886
0.032875482	0.05582646	-0.0029546157	-0.026452333	0.031024061	-0.034812227	-0.0631877	0.012499985	-0.02230511	-0.023677537	0.013148475	-0.060475614	0.05221068	0.01643771	0.082975715	0.054878145
-0.063093685	-0.116831414	0.07924971	0.111891896	-0.11659854	0.10334329	0.046659175	-0.1518668	0.016471487	0.012406492	0.13884197	0.02129779	-0.14434582	-0.14407916	-0.14464311	-0.088172324
-0.29347408	-0.34801263	0.26975685	0.31806454	-0.34162802	0.37318048	0.28180882	-0.39692616	0.27435207	-0.249978	0.34855077	0.29289806	-0.34079012	-0.36357448	-0.29580885	-0.3266147
0.28511545	0.40558	-0.23923348	-0.34556237	0.29269534	-0.3126763	-0.2435142	0.3962504	-0.23576379	0.122678496	-0.2555728	-0.1752455	0.34824416	0.3164124	0.3222715	0.30198255
0.020785514	-0.036663536	0.05920429	-0.0073042093	-0.0151377525	0.042592943	0.046604976	0.037941277	0.1339806	-0.1743568	0.019958004	0.058210872	-0.030280525	-0.033678923	-0.018248241	0.014734117
0.06619487	0.07083371	-0.0034315703	-0.08455555	0.03968557	-0.09869059	-0.03780534	0.07940276	0.059663687	-0.050029807	-0.07314425	0.042558957	0.08775083	0.06964966	0.03296254	0.052545913
-0.6765861	-0.7715619	0.622693	0.73569345	-0.7165278	0.7076843	0.6082299	-0.74559027	0.47422162	-0.32368362	0.6564175	0.48421612	-0.78626317	-0.7565858	-0.760022	-0.7689846
0.4032213	0.50285757	-0.40748078	-0.43755582	0.390775	-0.49577326	-0.4158517	0.4756448	-0.40040636	0.40354064	-0.37986675	-0.3892556	0.52711105	0.40966216	0.45486298	0.38718593
0.19407979	0.19561183	-0.15963374	-0.1623533	0.15994862	-0.22987208	-0.049738623	0.16150273	-0.02336014	-0.100722075	-0.14501895	-0.049583927	0.15484048	0.19914447	0.13994755	0.12310644
0.0884038	0.02894312	-0.07906615	-0.07780899	0.032929786	-0.024346791	-0.035395354	0.09394903	-0.06379598	0.005505808	-0.035129122	-0.06350416	0.026227005	0.073012464	0.10747726	0.06573104
-0.19245225	-0.26521063	0.19472232	0.20476428	-0.1803433	0.21573244	0.10934033	-0.25173077	0.119188376	-0.024234457	0.13007332	0.11817889	-0.21056569	-0.23758616	-0.21688733	-0.21552579
0.16786774	0.19911098	-0.13756381	-0.22093175	0.17480919	-0.1793166	-0.14811349	0.23207483	-0.09525326	0.12805909	-0.13941884	-0.16525814	0.2570701	0.22925457	0.2162698	0.25347513
-0.082691446	-0.06497965	0.09435976	0.0044138776	-0.047752544	0.07140479	0.05605032	-0.07579578	0.1268914	-0.17331415	0.035601065	0.09819339	-0.06682227	-0.018272841	-0.03373622	-0.0019172537
-0.049983554	-0.0538505	0.10176412	0.07130735	-0.06910105	0.11516178	0.10467732	-0.06857338	0.03558556	-0.0933795	0.055669405	0.053351134	-0.054026004	-0.03313851	-0.0761084	-0.10891661
0.010122915	-0.006673158	-0.053994182	-0.06514339	0.031066136	0.0076383944	-0.027020946	0.025655475	-0.023411157	0.022904024	-0.06805764	-0.09279918	0.03862462	0.0460723	0.034874517	0.04517482
0.0017630501	0.039557125	-0.012847623	-0.019731203	0.034546986	-0.02744883	-0.08511733	0.03577889	-0.048578016	0.11158295	-0.0035779416	-0.04473446	0.036205526	0.06201274	0.049273204	-0.024002466
